File,Region,Date,Pollutant,Concentration_µg/m³
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-06,Nitrogen Dioxide (NO₂) µg/m³,8.342572
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-07,Nitrogen Dioxide (NO₂) µg/m³,5.7146735
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-08,Nitrogen Dioxide (NO₂) µg/m³,6.326592
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-09,Nitrogen Dioxide (NO₂) µg/m³,5.9362817
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-10,Nitrogen Dioxide (NO₂) µg/m³,7.2138824
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-11,Nitrogen Dioxide (NO₂) µg/m³,5.4335656
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-12,Nitrogen Dioxide (NO₂) µg/m³,7.052023
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-13,Nitrogen Dioxide (NO₂) µg/m³,9.040846
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-14,Nitrogen Dioxide (NO₂) µg/m³,6.7789636
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-15,Nitrogen Dioxide (NO₂) µg/m³,6.444304
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-16,Nitrogen Dioxide (NO₂) µg/m³,7.1731544
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-17,Nitrogen Dioxide (NO₂) µg/m³,5.752259
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-18,Nitrogen Dioxide (NO₂) µg/m³,7.7954307
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-19,Nitrogen Dioxide (NO₂) µg/m³,6.1856327
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-20,Nitrogen Dioxide (NO₂) µg/m³,5.7402053
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-21,Nitrogen Dioxide (NO₂) µg/m³,3.2592802
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-22,Nitrogen Dioxide (NO₂) µg/m³,4.08248
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-23,Nitrogen Dioxide (NO₂) µg/m³,7.394436
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-24,Nitrogen Dioxide (NO₂) µg/m³,9.38622
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-25,Nitrogen Dioxide (NO₂) µg/m³,7.154692
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-26,Nitrogen Dioxide (NO₂) µg/m³,6.379991
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-27,Nitrogen Dioxide (NO₂) µg/m³,4.7508235
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-28,Nitrogen Dioxide (NO₂) µg/m³,5.1811337
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-29,Nitrogen Dioxide (NO₂) µg/m³,6.676168
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-30,Nitrogen Dioxide (NO₂) µg/m³,7.778553
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Ioannina,2023-10-31,Nitrogen Dioxide (NO₂) µg/m³,6.322122
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-01,Nitrogen Dioxide (NO₂) µg/m³,4.9121532
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-02,Nitrogen Dioxide (NO₂) µg/m³,5.004508
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-03,Nitrogen Dioxide (NO₂) µg/m³,5.128372
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-04,Nitrogen Dioxide (NO₂) µg/m³,6.439263
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-05,Nitrogen Dioxide (NO₂) µg/m³,7.839477
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-06,Nitrogen Dioxide (NO₂) µg/m³,6.1343
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-07,Nitrogen Dioxide (NO₂) µg/m³,5.499954
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-08,Nitrogen Dioxide (NO₂) µg/m³,7.4079967
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-09,Nitrogen Dioxide (NO₂) µg/m³,5.1403794
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-10,Nitrogen Dioxide (NO₂) µg/m³,5.508999
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-11,Nitrogen Dioxide (NO₂) µg/m³,3.795334
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-12,Nitrogen Dioxide (NO₂) µg/m³,6.8588767
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-13,Nitrogen Dioxide (NO₂) µg/m³,8.168732
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-14,Nitrogen Dioxide (NO₂) µg/m³,7.6205945
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-15,Nitrogen Dioxide (NO₂) µg/m³,7.7377553
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-16,Nitrogen Dioxide (NO₂) µg/m³,5.715999
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-17,Nitrogen Dioxide (NO₂) µg/m³,3.4696274
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-18,Nitrogen Dioxide (NO₂) µg/m³,5.299556
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-19,Nitrogen Dioxide (NO₂) µg/m³,6.758702
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-20,Nitrogen Dioxide (NO₂) µg/m³,7.785862
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-21,Nitrogen Dioxide (NO₂) µg/m³,5.3410964
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-22,Nitrogen Dioxide (NO₂) µg/m³,5.726373
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-23,Nitrogen Dioxide (NO₂) µg/m³,11.706024
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-24,Nitrogen Dioxide (NO₂) µg/m³,12.754818
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-25,Nitrogen Dioxide (NO₂) µg/m³,10.821248
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-26,Nitrogen Dioxide (NO₂) µg/m³,8.804589
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-27,Nitrogen Dioxide (NO₂) µg/m³,8.359597
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-28,Nitrogen Dioxide (NO₂) µg/m³,7.6602116
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-29,Nitrogen Dioxide (NO₂) µg/m³,6.4903774
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-30,Nitrogen Dioxide (NO₂) µg/m³,9.091512
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kavala,2023-10-31,Nitrogen Dioxide (NO₂) µg/m³,8.105652
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-01,Nitrogen Dioxide (NO₂) µg/m³,4.7411966
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-02,Nitrogen Dioxide (NO₂) µg/m³,5.6476283
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-03,Nitrogen Dioxide (NO₂) µg/m³,6.0621085
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-04,Nitrogen Dioxide (NO₂) µg/m³,7.42901
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-05,Nitrogen Dioxide (NO₂) µg/m³,7.410623
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-06,Nitrogen Dioxide (NO₂) µg/m³,8.594129
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-07,Nitrogen Dioxide (NO₂) µg/m³,5.21481
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-08,Nitrogen Dioxide (NO₂) µg/m³,4.9300704
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-09,Nitrogen Dioxide (NO₂) µg/m³,5.605971
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-10,Nitrogen Dioxide (NO₂) µg/m³,6.9874167
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-11,Nitrogen Dioxide (NO₂) µg/m³,6.7985387
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-12,Nitrogen Dioxide (NO₂) µg/m³,7.0048256
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-13,Nitrogen Dioxide (NO₂) µg/m³,9.946777
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-14,Nitrogen Dioxide (NO₂) µg/m³,6.586844
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-15,Nitrogen Dioxide (NO₂) µg/m³,4.5003695
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-16,Nitrogen Dioxide (NO₂) µg/m³,5.009046
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-17,Nitrogen Dioxide (NO₂) µg/m³,5.1490855
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-18,Nitrogen Dioxide (NO₂) µg/m³,6.8014665
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-19,Nitrogen Dioxide (NO₂) µg/m³,7.408363
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-20,Nitrogen Dioxide (NO₂) µg/m³,7.1889625
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-21,Nitrogen Dioxide (NO₂) µg/m³,5.836609
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-22,Nitrogen Dioxide (NO₂) µg/m³,4.90983
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-23,Nitrogen Dioxide (NO₂) µg/m³,5.907061
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-24,Nitrogen Dioxide (NO₂) µg/m³,7.2666297
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-25,Nitrogen Dioxide (NO₂) µg/m³,6.3238487
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-26,Nitrogen Dioxide (NO₂) µg/m³,5.094248
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-27,Nitrogen Dioxide (NO₂) µg/m³,5.038567
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-28,Nitrogen Dioxide (NO₂) µg/m³,3.8788567
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-29,Nitrogen Dioxide (NO₂) µg/m³,4.6792674
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-30,Nitrogen Dioxide (NO₂) µg/m³,7.7587066
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Karditsa,2023-10-31,Nitrogen Dioxide (NO₂) µg/m³,7.75914
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-01,Nitrogen Dioxide (NO₂) µg/m³,2.2758014
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-02,Nitrogen Dioxide (NO₂) µg/m³,2.501994
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-03,Nitrogen Dioxide (NO₂) µg/m³,3.08027
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-04,Nitrogen Dioxide (NO₂) µg/m³,3.0049229
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-05,Nitrogen Dioxide (NO₂) µg/m³,3.2446601
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-06,Nitrogen Dioxide (NO₂) µg/m³,3.3331957
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-07,Nitrogen Dioxide (NO₂) µg/m³,2.594503
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-08,Nitrogen Dioxide (NO₂) µg/m³,2.3938968
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-09,Nitrogen Dioxide (NO₂) µg/m³,3.243886
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-10,Nitrogen Dioxide (NO₂) µg/m³,2.9334266
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-11,Nitrogen Dioxide (NO₂) µg/m³,3.2138605
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-12,Nitrogen Dioxide (NO₂) µg/m³,3.2863128
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-13,Nitrogen Dioxide (NO₂) µg/m³,3.3072557
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-14,Nitrogen Dioxide (NO₂) µg/m³,2.989705
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-15,Nitrogen Dioxide (NO₂) µg/m³,1.9853936
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-16,Nitrogen Dioxide (NO₂) µg/m³,2.7650359
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-17,Nitrogen Dioxide (NO₂) µg/m³,3.2767646
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-18,Nitrogen Dioxide (NO₂) µg/m³,3.8642652
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-19,Nitrogen Dioxide (NO₂) µg/m³,2.7813385
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-20,Nitrogen Dioxide (NO₂) µg/m³,2.4829566
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-21,Nitrogen Dioxide (NO₂) µg/m³,1.8775762
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-22,Nitrogen Dioxide (NO₂) µg/m³,1.9595886
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-23,Nitrogen Dioxide (NO₂) µg/m³,2.553303
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-24,Nitrogen Dioxide (NO₂) µg/m³,3.50148
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-25,Nitrogen Dioxide (NO₂) µg/m³,2.7826138
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-26,Nitrogen Dioxide (NO₂) µg/m³,2.4817116
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-27,Nitrogen Dioxide (NO₂) µg/m³,2.7067509
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-28,Nitrogen Dioxide (NO₂) µg/m³,2.2619112
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-29,Nitrogen Dioxide (NO₂) µg/m³,2.7172258
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-30,Nitrogen Dioxide (NO₂) µg/m³,4.123153
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kastoria,2023-10-31,Nitrogen Dioxide (NO₂) µg/m³,3.165775
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-01,Nitrogen Dioxide (NO₂) µg/m³,7.530421
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-02,Nitrogen Dioxide (NO₂) µg/m³,7.8679805
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-03,Nitrogen Dioxide (NO₂) µg/m³,6.6899323
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-04,Nitrogen Dioxide (NO₂) µg/m³,7.5150886
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-05,Nitrogen Dioxide (NO₂) µg/m³,8.224681
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-06,Nitrogen Dioxide (NO₂) µg/m³,9.881149
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-07,Nitrogen Dioxide (NO₂) µg/m³,7.905861
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-08,Nitrogen Dioxide (NO₂) µg/m³,8.0131035
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-09,Nitrogen Dioxide (NO₂) µg/m³,9.415109
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-10,Nitrogen Dioxide (NO₂) µg/m³,10.444468
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-11,Nitrogen Dioxide (NO₂) µg/m³,9.25713
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-12,Nitrogen Dioxide (NO₂) µg/m³,6.443289
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-13,Nitrogen Dioxide (NO₂) µg/m³,8.24515
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-14,Nitrogen Dioxide (NO₂) µg/m³,8.0509815
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-15,Nitrogen Dioxide (NO₂) µg/m³,8.010658
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-16,Nitrogen Dioxide (NO₂) µg/m³,6.510779
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-17,Nitrogen Dioxide (NO₂) µg/m³,4.3727584
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-18,Nitrogen Dioxide (NO₂) µg/m³,6.967322
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-19,Nitrogen Dioxide (NO₂) µg/m³,3.3398635
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-20,Nitrogen Dioxide (NO₂) µg/m³,2.794906
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-21,Nitrogen Dioxide (NO₂) µg/m³,2.712229
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-22,Nitrogen Dioxide (NO₂) µg/m³,4.46466
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-23,Nitrogen Dioxide (NO₂) µg/m³,8.228259
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-24,Nitrogen Dioxide (NO₂) µg/m³,11.632716
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-25,Nitrogen Dioxide (NO₂) µg/m³,6.2066917
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-26,Nitrogen Dioxide (NO₂) µg/m³,4.250403
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-27,Nitrogen Dioxide (NO₂) µg/m³,3.4307635
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-28,Nitrogen Dioxide (NO₂) µg/m³,5.421551
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-29,Nitrogen Dioxide (NO₂) µg/m³,7.817618
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-30,Nitrogen Dioxide (NO₂) µg/m³,10.404698
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Corfu,2023-10-31,Nitrogen Dioxide (NO₂) µg/m³,4.0735407
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-01,Nitrogen Dioxide (NO₂) µg/m³,1.714867
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-02,Nitrogen Dioxide (NO₂) µg/m³,2.0041852
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-03,Nitrogen Dioxide (NO₂) µg/m³,2.1814265
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-04,Nitrogen Dioxide (NO₂) µg/m³,2.113554
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-05,Nitrogen Dioxide (NO₂) µg/m³,1.755044
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-06,Nitrogen Dioxide (NO₂) µg/m³,1.5620762
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-07,Nitrogen Dioxide (NO₂) µg/m³,1.8809112
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-08,Nitrogen Dioxide (NO₂) µg/m³,1.4291344
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-09,Nitrogen Dioxide (NO₂) µg/m³,2.4999087
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-10,Nitrogen Dioxide (NO₂) µg/m³,2.5830138
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-11,Nitrogen Dioxide (NO₂) µg/m³,2.3100293
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-12,Nitrogen Dioxide (NO₂) µg/m³,1.7057213
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-13,Nitrogen Dioxide (NO₂) µg/m³,1.6703037
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-14,Nitrogen Dioxide (NO₂) µg/m³,1.6943083
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-15,Nitrogen Dioxide (NO₂) µg/m³,1.833374
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-16,Nitrogen Dioxide (NO₂) µg/m³,1.983358
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-17,Nitrogen Dioxide (NO₂) µg/m³,1.7697597
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-18,Nitrogen Dioxide (NO₂) µg/m³,1.6641803
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-19,Nitrogen Dioxide (NO₂) µg/m³,1.6143948
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-20,Nitrogen Dioxide (NO₂) µg/m³,1.3231612
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-21,Nitrogen Dioxide (NO₂) µg/m³,1.3609821
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-22,Nitrogen Dioxide (NO₂) µg/m³,1.5680513
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-23,Nitrogen Dioxide (NO₂) µg/m³,2.0331805
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-24,Nitrogen Dioxide (NO₂) µg/m³,2.2339623
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-25,Nitrogen Dioxide (NO₂) µg/m³,2.2461061
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-26,Nitrogen Dioxide (NO₂) µg/m³,1.9679979
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-27,Nitrogen Dioxide (NO₂) µg/m³,1.7626518
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-28,Nitrogen Dioxide (NO₂) µg/m³,1.9364771
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-29,Nitrogen Dioxide (NO₂) µg/m³,1.4999844
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-30,Nitrogen Dioxide (NO₂) µg/m³,2.47251
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Argostoli,2023-10-31,Nitrogen Dioxide (NO₂) µg/m³,1.7105252
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-01,Nitrogen Dioxide (NO₂) µg/m³,2.931133
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-02,Nitrogen Dioxide (NO₂) µg/m³,2.8311393
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-03,Nitrogen Dioxide (NO₂) µg/m³,6.1128325
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-04,Nitrogen Dioxide (NO₂) µg/m³,6.2105794
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-05,Nitrogen Dioxide (NO₂) µg/m³,6.119601
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-06,Nitrogen Dioxide (NO₂) µg/m³,4.7728357
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-07,Nitrogen Dioxide (NO₂) µg/m³,4.2247024
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-08,Nitrogen Dioxide (NO₂) µg/m³,3.3622334
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-09,Nitrogen Dioxide (NO₂) µg/m³,3.8828385
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-10,Nitrogen Dioxide (NO₂) µg/m³,3.7832243
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-11,Nitrogen Dioxide (NO₂) µg/m³,5.165959
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-12,Nitrogen Dioxide (NO₂) µg/m³,5.4645896
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-13,Nitrogen Dioxide (NO₂) µg/m³,6.511704
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-14,Nitrogen Dioxide (NO₂) µg/m³,5.682607
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-15,Nitrogen Dioxide (NO₂) µg/m³,5.944041
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-16,Nitrogen Dioxide (NO₂) µg/m³,3.3835528
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-17,Nitrogen Dioxide (NO₂) µg/m³,3.5645494
cams.eaq.ira.ENSa.no2.l0.2023-10.nc,Kilkis,2023-10-18,Nitrogen Dioxide (NO₂) µg/m³,4.7771454
